period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,zipcode
3/1/24,5/31/24,90,zip code,2,40861,f,Zip Code: 98168,,Washington,WA,Multi-Family (2-4 Unit),4,730000.0,-0.095975232,0.123076923,725000.0,0.0,0.078066914,301.5238922,0.012084434,0.359176929,325.4619431,0.0,0.296214022,2.0,0.0,1.0,,,,4.0,0.0,1.0,3.0,0.0,2.0,,,,6.0,-84.0,,1.046736896,0.023165468,0.118165468,1.0,0.0,1.0,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98168
3/1/24,5/31/24,90,zip code,2,40837,f,Zip Code: 98126,,Washington,WA,Single Family Residential,6,832750.0,0.0409375,0.024923077,837500.0,0.002994012,0.028238183,507.5051975,0.015010395,0.011850556,511.2161661,-0.009015873,0.072532709,62.0,0.215686275,0.192307692,27.0,0.285714286,-0.228571429,74.0,0.104477612,0.121212121,17.0,0.416666667,1.428571429,,,,6.0,0.0,0.0,1.031422468,0.006700313,0.004654613,0.64516129,0.076533839,0.202853598,,,,0.851851852,0.08994709,0.051851852,"Seattle, WA",42644,7/15/24 17:39,98126
2/1/21,4/30/21,90,zip code,2,40865,f,Zip Code: 98175,,Washington,WA,All Residential,-1,345000.0,0.0,,,,,348.1331988,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,29.0,0.0,,0.985855122,0.0,,0.0,0.0,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98175
10/1/20,12/31/20,90,zip code,2,40844,f,Zip Code: 98136,,Washington,WA,Townhouse,13,620000.0,0.127272727,-0.004016064,579950.0,-0.039817881,0.018349429,449.6402878,0.008538963,0.113933678,469.8242934,0.025227746,-0.006657208,23.0,0.352941176,0.15,14.0,1.333333333,1.333333333,29.0,0.115384615,0.526315789,7.0,-0.3,0.4,,,,21.5,3.5,-4.0,0.994288007,-0.000731585,-0.002349565,0.173913043,-0.002557545,-0.026086957,,,,0.642857143,0.142857143,0.30952381,"Seattle, WA",42644,7/15/24 17:39,98136
3/1/13,5/31/13,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,Multi-Family (2-4 Unit),4,559500.0,0.0,0.185632549,472250.0,-0.015119917,-0.314586357,239.1025641,0.0,0.33262474,216.7796385,-0.01214342,0.152802025,1.0,0.0,-0.5,1.0,-0.5,,4.0,0.333333333,0.333333333,2.0,1.0,0.0,,,,8.0,0.0,-86.0,1.166840459,0.0,0.162787401,1.0,0.0,0.5,,,,1.0,0.5,,"Seattle, WA",42644,7/15/24 17:39,98199
6/1/17,8/31/17,90,zip code,2,40876,f,Zip Code: 98198,,Washington,WA,Multi-Family (2-4 Unit),4,556250.0,0.00678733,0.16394765,602500.0,-0.004091078,0.181372549,161.4731483,0.093049004,0.350780986,182.4162679,0.0,0.154533341,2.0,1.0,0.0,5.0,,1.5,6.0,0.0,0.2,2.0,-0.6,-0.333333333,,,,27.5,20.5,-30.5,0.96000913,-0.026598013,-0.026545309,0.0,0.0,-0.5,,,,0.0,,0.0,"Seattle, WA",42644,7/15/24 17:39,98198
12/1/21,2/28/22,90,zip code,2,40832,f,Zip Code: 98119,,Washington,WA,Condo/Co-op,3,444950.0,0.011364928,0.140897436,600000.0,0.333481498,0.297367425,568.9518497,0.013361483,0.137903699,614.6926537,0.115387761,0.125721814,40.0,0.025641026,0.379310345,14.0,0.166666667,-0.066666667,35.0,0.4,0.029411765,9.0,0.125,-0.678571429,,,,29.0,2.0,-27.0,0.999850263,0.001263696,0.014225682,0.225,0.071153846,0.156034483,,,,0.714285714,-0.035714286,0.114285714,"Seattle, WA",42644,7/15/24 17:39,98119
4/1/12,6/30/12,90,zip code,2,40815,f,Zip Code: 98102,,Washington,WA,Townhouse,13,475000.0,-0.005235602,-0.069539667,1300000.0,1.476308396,1.441314554,329.5932679,0.014883711,0.146683803,531.0466578,0.383287362,0.549308547,7.0,-0.125,-0.416666667,3.0,2.0,2.0,10.0,0.666666667,-0.444444444,7.0,0.4,-0.631578947,,,,54.0,-2.0,28.0,0.974530814,7.7e-05,0.014036881,0.142857143,-0.107142857,0.05952381,,,,0.333333333,-0.666666667,0.333333333,"Seattle, WA",42644,7/15/24 17:39,98102
11/1/13,1/31/14,90,zip code,2,40851,f,Zip Code: 98148,,Washington,WA,Condo/Co-op,3,67425.0,-0.035407725,0.887597984,68500.0,0.054657429,0.142142559,88.12781588,-0.053163344,0.727413323,88.55491355,0.067010452,-0.110363715,6.0,-0.142857143,1.0,1.0,0.0,-0.5,10.0,1.5,0.428571429,13.0,0.625,1.6,,,,119.5,29.5,51.0,0.970658669,-0.001731252,-0.026909769,0.166666667,0.023809524,-0.166666667,,,,1.0,1.0,0.0,"Seattle, WA",42644,7/15/24 17:39,98148
7/1/12,9/30/12,90,zip code,2,40854,f,Zip Code: 98155,,Washington,WA,Single Family Residential,6,325000.0,-0.015151515,0.226415094,299975.0,-0.077,0.111224301,177.3790323,0.035744699,0.152448889,174.1619993,0.020924132,0.073052526,95.0,-0.095238095,0.25,28.0,-0.222222222,0.12,118.0,-0.048387097,0.168316832,75.0,0.056338028,-0.210526316,,,,21.0,-10.0,-21.0,0.99411998,0.00376949,0.029920093,0.336842105,0.022556391,0.218421053,,,,0.5,-0.138888889,0.1,"Seattle, WA",42644,7/15/24 17:39,98155
1/1/18,3/31/18,90,zip code,2,40831,f,Zip Code: 98118,,Washington,WA,All Residential,-1,590000.0,-0.020746888,0.268135411,599900.0,0.036454734,0.333111111,362.5954198,0.074558584,0.195895184,347.7443609,0.084962406,0.19226638,115.0,0.08490566,-0.243421053,60.0,0.5,0.2,155.0,0.534653465,0.026490066,41.0,0.464285714,-0.023809524,,,,9.0,-2.0,-1.5,1.043797316,-0.001459848,-0.004188005,0.486956522,0.043560295,0.000114416,,,,0.85,0.075,-0.01,"Seattle, WA",42644,7/15/24 17:39,98118
7/1/17,9/30/17,90,zip code,2,40837,f,Zip Code: 98126,,Washington,WA,Single Family Residential,6,605750.0,-0.046062992,0.153809524,590000.0,0.022530329,0.229294718,376.6399793,0.00516164,0.142444853,353.6215824,-0.022498851,0.094542993,104.0,0.009708738,-0.087719298,29.0,-0.09375,-0.194444444,104.0,-0.111111111,-0.154471545,30.0,0.363636364,-0.285714286,,,,7.0,0.0,-1.0,1.062386855,-0.004943662,0.018864432,0.663461538,0.012976102,0.049426451,,,,0.827586207,0.046336207,0.049808429,"Seattle, WA",42644,7/15/24 17:39,98126
4/1/15,6/30/15,90,zip code,2,40815,f,Zip Code: 98102,,Washington,WA,All Residential,-1,442250.0,-0.006179775,0.05297619,442500.0,-0.016665574,0.005738962,438.2207207,0.030410884,0.150512595,431.9105691,0.027517707,0.095961993,92.0,0.164556962,-0.089108911,44.0,0.466666667,0.517241379,123.0,0.098214286,0.025,36.0,-0.027027027,-0.28,,,,8.0,1.0,-3.5,1.024229167,0.001902577,0.019137482,0.5,-0.018987342,0.123762376,,,,0.727272727,0.160606061,0.175548589,"Seattle, WA",42644,7/15/24 17:39,98102
5/1/22,7/31/22,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,Single Family Residential,6,1577550.0,0.045773948,0.09248615,1500000.0,0.0,0.111522786,663.6631254,-0.018445298,0.121413859,635.9649123,0.008122157,0.156320742,96.0,0.066666667,-0.225806452,32.0,0.0,-0.238095238,123.0,-0.046511628,-0.095588235,38.0,-0.05,0.52,,,,6.0,0.5,0.0,1.060121054,-0.03811693,-0.006893566,0.53125,-0.135416667,-0.065524194,,,,0.53125,-0.25,-0.230654762,"Seattle, WA",42644,7/15/24 17:39,98199
6/1/22,8/31/22,90,zip code,2,40876,f,Zip Code: 98198,,Washington,WA,Condo/Co-op,3,379950.0,0.026891892,0.18734375,379975.0,-6.58e-05,0.180046584,385.7360406,0.021104133,0.131411172,376.222821,-0.009845308,0.187112538,37.0,-0.229166667,-0.026315789,7.0,-0.461538462,-0.363636364,38.0,-0.208333333,0.1875,16.0,0.230769231,1.0,,,,7.0,1.0,-1.5,1.015928813,-0.03771094,-0.003763233,0.540540541,-0.146959459,0.040540541,,,,0.428571429,-0.417582418,-0.116883117,"Seattle, WA",42644,7/15/24 17:39,98198
2/1/21,4/30/21,90,zip code,2,40850,f,Zip Code: 98146,,Washington,WA,Condo/Co-op,3,297000.0,0.129277567,0.178571429,295000.0,0.027874564,0.341518872,273.9130435,0.053721151,-0.035368875,277.3375594,0.043639596,-0.01789876,7.0,0.0,-0.416666667,5.0,4.0,,9.0,0.0,-0.181818182,4.0,-0.333333333,-0.333333333,,,,8.0,-36.0,-5.0,1.036577665,0.048502287,0.040602598,0.571428571,0.285714286,0.238095238,,,,0.8,-0.2,,"Seattle, WA",42644,7/15/24 17:39,98146
3/1/23,5/31/23,90,zip code,2,40836,f,Zip Code: 98125,,Washington,WA,Single Family Residential,6,840000.0,-0.004709855,-0.15065723,839975.0,-0.011735984,-0.115583048,488.8888889,0.012668207,-0.123612139,484.707562,0.018129452,-0.042149756,93.0,0.367647059,-0.105769231,35.0,-0.078947368,-0.3,112.0,0.204301075,-0.151515152,26.0,0.130434783,0.733333333,,,,6.0,0.0,1.0,1.024237523,0.004141773,-0.105396291,0.47311828,0.017235927,-0.27688172,,,,0.828571429,0.144360902,-0.091428571,"Seattle, WA",42644,7/15/24 17:39,98125
9/1/17,11/30/17,90,zip code,2,40840,f,Zip Code: 98131,,Washington,WA,Condo/Co-op,3,222000.0,0.0,,224000.0,0.0,,225.6097561,0.0,,227.6422764,0.0,,2.0,0.0,,,,,1.0,0.0,,,,,,,,37.0,0.0,,1.022440505,0.0,,1.0,0.0,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98131
11/1/15,1/31/16,90,zip code,2,40822,f,Zip Code: 98109,,Washington,WA,Single Family Residential,6,916227.0,-0.076826117,0.296853503,899500.0,-0.064968815,0.199333333,378.3388889,0.016076861,0.147145249,418.4568115,0.0,0.246773478,19.0,-0.136363636,0.1875,4.0,-0.333333333,0.333333333,10.0,-0.166666667,-0.375,4.0,0.0,-0.5,,,,10.0,1.0,-3.0,1.02944732,0.010531877,-0.006475524,0.421052632,-0.033492823,-0.078947368,,,,0.75,0.25,-0.25,"Seattle, WA",42644,7/15/24 17:39,98109
5/1/15,7/31/15,90,zip code,2,40822,f,Zip Code: 98109,,Washington,WA,Condo/Co-op,3,350000.0,0.008645533,0.044776119,376940.0,0.0399062,0.077741244,433.8624339,0.017660126,0.089029698,442.1279655,0.032222605,0.063496998,89.0,0.05952381,0.253521127,32.0,0.103448276,0.6,94.0,-0.078431373,0.27027027,25.0,0.041666667,-0.193548387,,,,11.0,3.0,-4.0,1.01628485,-0.004949314,0.026489167,0.471910112,-0.063804173,0.232473493,,,,0.65625,0.139008621,0.05625,"Seattle, WA",42644,7/15/24 17:39,98109
10/1/14,12/31/14,90,zip code,2,40825,f,Zip Code: 98112,,Washington,WA,Multi-Family (2-4 Unit),4,1005000.0,0.196428571,,1122000.0,-0.000445434,,411.8852459,0.159329301,,319.3987766,-0.034875205,,1.0,-0.5,,,,,2.0,0.0,,2.0,-0.333333333,,,,,21.0,-69.0,,1.116666667,0.076190476,,1.0,0.5,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98112
10/1/21,12/31/21,90,zip code,2,40815,f,Zip Code: 98102,,Washington,WA,Single Family Residential,6,1500000.0,-0.032258065,0.10701107,1462500.0,-0.025,0.125,536.5158371,-0.057031243,-0.048888136,562.7391476,-0.005338821,-0.060640754,21.0,-0.045454545,-0.045454545,1.0,-0.875,-0.8,12.0,-0.428571429,-0.333333333,2.0,0.0,-0.666666667,,,,7.5,-8.0,-0.5,1.020168922,0.012977283,0.047151768,0.380952381,0.062770563,0.199134199,,,,1.0,0.25,0.6,"Seattle, WA",42644,7/15/24 17:39,98102
2/1/16,4/30/16,90,zip code,2,40836,f,Zip Code: 98125,,Washington,WA,Townhouse,13,406500.0,0.065377206,0.266453774,395000.0,0.032747238,0.253968254,318.1137725,0.156777354,0.297602424,292.96875,0.003262094,0.219128024,13.0,0.857142857,0.083333333,5.0,0.0,-0.5,15.0,0.5,0.0,5.0,4.0,,,,,8.0,-1.0,2.0,1.095172556,0.032774395,0.084687019,0.769230769,0.197802198,0.435897436,,,,1.0,0.0,0.2,"Seattle, WA",42644,7/15/24 17:39,98125
10/1/13,12/31/13,90,zip code,2,40851,f,Zip Code: 98148,,Washington,WA,Condo/Co-op,3,69900.0,-0.001442837,0.956886898,64950.0,-0.294021739,-0.000384763,93.07604994,-0.09575077,0.824404783,82.99348273,-0.230506079,0.238752498,7.0,0.0,1.333333333,1.0,,0.0,4.0,-0.428571429,0.0,8.0,0.0,1.0,,,,90.0,77.0,21.5,0.972389921,-0.036908081,-0.025178517,0.142857143,-0.142857143,-0.19047619,,,,0.0,,-1.0,"Seattle, WA",42644,7/15/24 17:39,98148
11/1/12,1/31/13,90,zip code,2,40854,f,Zip Code: 98155,,Washington,WA,Multi-Family (2-4 Unit),4,300000.0,0.0,0.048951049,1050000.0,1.916666667,2.231266349,131.0043668,0.0,0.368155063,507.2463768,2.388614971,5.138631516,1.0,0.0,-0.5,,,,1.0,-0.666666667,-0.5,2.0,0.0,1.0,,,,31.0,0.0,11.0,0.83344909,0.0,-0.216081265,0.0,0.0,-1.0,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98155
7/1/17,9/30/17,90,zip code,2,40837,f,Zip Code: 98126,,Washington,WA,Condo/Co-op,3,331000.0,0.034375,0.185317816,399000.0,0.330332583,0.508506616,429.8642534,0.009082802,0.160035101,435.8974359,0.019660831,0.244514139,21.0,0.105263158,-0.045454545,2.0,-0.777777778,-0.666666667,21.0,-0.125,-0.125,8.0,1.0,-0.272727273,,,,7.0,0.0,-3.5,1.082463499,0.028121578,0.061900053,0.714285714,-0.022556391,0.214285714,,,,0.5,-0.166666667,-0.333333333,"Seattle, WA",42644,7/15/24 17:39,98126
11/1/16,1/31/17,90,zip code,2,40828,f,Zip Code: 98115,,Washington,WA,Condo/Co-op,3,310000.0,0.036789298,0.291666667,299000.0,-0.003167195,0.3,297.029703,-0.027118644,0.128712871,351.7647059,0.105322876,0.40491243,29.0,-0.194444444,0.16,9.0,0.125,0.125,17.0,-0.105263158,0.0625,,,,,,,13.5,5.5,2.5,1.00099794,-0.00443891,-0.00807838,0.310344828,-0.106321839,0.030344828,,,,0.888888889,0.263888889,0.138888889,"Seattle, WA",42644,7/15/24 17:39,98115
1/1/24,3/31/24,90,zip code,2,40821,f,Zip Code: 98108,,Washington,WA,All Residential,-1,684000.0,-0.036619718,0.179310345,780000.0,0.007751938,0.268344242,501.3410503,0.079735987,0.126867498,489.5097902,0.000782736,0.093141708,46.0,0.243243243,-0.021276596,19.0,0.1875,-0.441176471,63.0,0.016129032,-0.2125,25.0,-0.285714286,-0.342105263,,,,25.0,-7.0,-2.0,1.002601788,0.003088123,0.013545774,0.326086957,-0.025264395,0.092044403,,,,0.368421053,-0.256578947,-0.043343653,"Seattle, WA",42644,7/15/24 17:39,98108
2/1/21,4/30/21,90,zip code,2,40814,f,Zip Code: 98101,,Washington,WA,Condo/Co-op,3,633750.0,0.005952381,0.052959502,659000.0,-0.01641791,0.051036683,824.4059347,0.010610554,-0.162674647,849.6538081,0.0,-0.136808147,90.0,0.232876712,-0.64,25.0,-0.107142857,-0.528301887,89.0,-0.043010753,-0.688811189,57.0,-0.06557377,-0.06557377,,,,34.5,-11.5,-1.0,0.989712672,-0.000723231,-0.007565356,0.2,-0.073972603,0.172,,,,0.52,0.055714286,-0.347924528,"Seattle, WA",42644,7/15/24 17:39,98101
3/1/15,5/31/15,90,zip code,2,40820,f,Zip Code: 98107,,Washington,WA,All Residential,-1,574125.0,0.067642957,0.269626272,499000.0,0.008080808,0.128321085,394.0019063,0.002014868,0.137330639,396.7391304,0.000673003,0.182050278,136.0,0.387755102,0.022556391,56.0,-0.096774194,0.333333333,203.0,0.153409091,0.318181818,44.0,0.466666667,0.073170732,,,,7.0,0.0,-1.0,1.044870632,0.007485965,0.022574066,0.602941176,0.051920768,0.099181778,,,,0.875,0.052419355,0.113095238,"Seattle, WA",42644,7/15/24 17:39,98107
10/1/17,12/31/17,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Townhouse,13,664500.0,-0.004494382,0.038297473,675000.0,0.042471042,-0.055276804,457.2662693,0.008862314,0.141530243,456.0810811,-0.004470258,0.101547419,18.0,-0.181818182,-0.333333333,5.0,-0.375,0.25,15.0,-0.25,0.25,1.0,0.0,-0.909090909,,,,11.0,0.0,-12.5,1.015231924,-0.001075739,0.019952766,0.333333333,0.015151515,0.222222222,,,,1.0,0.375,0.25,"Seattle, WA",42644,7/15/24 17:39,98116
10/1/17,12/31/17,90,zip code,2,40819,f,Zip Code: 98106,,Washington,WA,All Residential,-1,507500.0,0.016016016,0.222891566,539000.0,0.078,0.246675147,347.9075949,0.052798635,0.305168137,349.1803279,0.028281456,0.280180655,116.0,0.104761905,-0.127819549,34.0,-0.306122449,0.36,109.0,-0.180451128,0.018691589,14.0,-0.391304348,-0.548387097,,,,10.0,0.0,-2.0,1.017123408,-0.009353419,0.008577361,0.456896552,-0.000246305,0.020806326,,,,0.647058824,0.034813926,-0.032941176,"Seattle, WA",42644,7/15/24 17:39,98106
8/1/18,10/31/18,90,zip code,2,40823,f,Zip Code: 98110,,Washington,WA,Single Family Residential,6,915000.0,0.003289474,0.052328925,939500.0,0.047672149,0.046213808,335.4597448,0.034865951,0.020258521,342.8266684,0.026761013,0.003856163,123.0,-0.082089552,0.033613445,32.0,0.333333333,-0.238095238,110.0,-0.166666667,-0.06779661,79.0,-0.112359551,0.295081967,,,,28.0,4.0,10.0,0.986253355,-0.002042857,-0.008162338,0.203252033,-0.013165878,-0.065655531,,,,0.34375,-0.03125,0.010416667,"Bremerton, WA",14740,7/15/24 17:39,98110
4/1/16,6/30/16,90,zip code,2,40854,f,Zip Code: 98155,,Washington,WA,Townhouse,13,415000.0,-0.102857884,0.372127624,510650.0,0.027850491,0.516541934,243.0656934,-0.141222215,0.214718257,311.1298932,-0.035885619,0.635449352,9.0,-0.4,-0.1,6.0,0.2,2.0,15.0,-0.25,1.142857143,1.0,-0.5,-0.5,,,,6.0,2.0,-2.0,1.011776615,-0.000918387,0.018639591,0.444444444,0.177777778,-0.055555556,,,,0.833333333,-0.166666667,0.333333333,"Seattle, WA",42644,7/15/24 17:39,98155
8/1/20,10/31/20,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,All Residential,-1,948675.0,0.025594595,0.025594595,964500.0,0.015263158,-0.004130098,508.3483382,0.015284598,0.149545042,488.5102822,-0.005687036,0.060575996,156.0,-0.076923077,0.190839695,52.0,-0.037037037,0.625,204.0,0.035532995,0.64516129,73.0,0.123076923,0.158730159,,,,7.0,0.0,-22.0,1.014279948,0.000854222,0.029107448,0.365384615,-0.042899408,0.128743394,,,,0.538461538,-0.10968661,0.038461538,"Seattle, WA",42644,7/15/24 17:39,98199
4/1/17,6/30/17,90,zip code,2,40832,f,Zip Code: 98119,,Washington,WA,Condo/Co-op,3,444000.0,0.002257336,0.2,435000.0,0.0875,0.116888119,546.9575796,0.004578755,0.139180614,518.8367482,0.025732085,0.096147048,56.0,-0.01754386,-0.01754386,14.0,-0.263157895,-0.176470588,53.0,-0.116666667,-0.086206897,10.0,0.0,-0.285714286,,,,8.0,0.0,0.0,1.081232095,0.009303414,0.048961295,0.732142857,0.012844612,0.205827068,,,,0.928571429,0.191729323,0.281512605,"Seattle, WA",42644,7/15/24 17:39,98119
7/1/19,9/30/19,90,zip code,2,40851,f,Zip Code: 98148,,Washington,WA,Single Family Residential,6,445000.0,0.0,-0.032608696,465000.0,0.006493506,0.062917881,274.6974026,-0.082418917,0.17485966,247.1910112,-0.011692097,-0.042900195,21.0,-0.275862069,-0.322580645,12.0,0.333333333,0.5,41.0,0.576923077,0.28125,19.0,0.727272727,-0.136363636,,,,18.5,6.5,5.0,0.99019622,-0.002659528,-0.010774373,0.19047619,-0.016420361,-0.196620584,,,,1.0,0.333333333,0.375,"Seattle, WA",42644,7/15/24 17:39,98148
1/1/21,3/31/21,90,zip code,2,40818,f,Zip Code: 98105,,Washington,WA,Condo/Co-op,3,429995.0,-5.81e-06,-0.050783664,404000.0,0.14618058,-0.258647582,560.6617647,0.036441123,0.220880291,490.1493844,-0.081473787,-0.111104026,9.0,-0.1,-0.181818182,5.0,0.666666667,1.5,14.0,0.75,0.166666667,9.0,0.0,0.0,,,,34.0,-41.0,-33.0,0.985314892,0.007765529,0.016549607,0.111111111,0.111111111,0.111111111,,,,0.8,0.8,-0.2,"Seattle, WA",42644,7/15/24 17:39,98105
3/1/24,5/31/24,90,zip code,2,40821,f,Zip Code: 98108,,Washington,WA,Condo/Co-op,3,441499.0,0.0,-0.121324206,696837.5,-0.034617116,0.233449863,645.4663743,0.0,0.106626706,476.298333,-0.058700801,-0.220026358,1.0,0.0,-0.833333333,,,,4.0,1.0,1.0,4.0,1.0,3.0,,,,63.0,0.0,31.0,0.992134814,0.0,0.008022003,0.0,0.0,-0.166666667,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98108
10/1/12,12/31/12,90,zip code,2,40819,f,Zip Code: 98106,,Washington,WA,Multi-Family (2-4 Unit),4,343000.0,,5.86,426900.0,,0.220062875,124.2753623,,1.709202899,123.3815029,,0.029648438,1.0,,0.0,,,,1.0,,-0.666666667,2.0,,-0.6,,,,54.0,,-362.0,0.982808023,,,0.0,,0.0,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98106
2/1/19,4/30/19,90,zip code,2,40840,f,Zip Code: 98131,,Washington,WA,Single Family Residential,6,334187.5,-0.240482955,-0.257361111,,,,219.7916667,-0.01833607,-0.030272675,,,,2.0,-0.333333333,-0.333333333,,,,,,,1.0,0.0,0.0,,,,145.0,57.0,140.5,0.942068216,-0.001766735,-0.095512742,0.0,0.0,-0.666666667,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98131
12/1/22,2/28/23,90,zip code,2,40828,f,Zip Code: 98115,,Washington,WA,Townhouse,13,800000.0,-0.111111111,0.066702223,799950.0,0.0,-0.041975474,582.7220864,-0.05019115,-0.047365664,567.9126214,-0.046071566,-0.100785103,11.0,-0.266666667,-0.576923077,10.0,1.0,0.0,23.0,0.533333333,-0.233333333,12.0,0.333333333,0.5,,,,28.0,7.5,20.5,0.988185051,0.015831678,-0.037238454,0.363636364,0.23030303,0.017482517,,,,0.8,0.4,-0.1,"Seattle, WA",42644,7/15/24 17:39,98115
7/1/23,9/30/23,90,zip code,2,40876,f,Zip Code: 98198,,Washington,WA,Multi-Family (2-4 Unit),4,908000.0,-0.022604952,0.407751938,975000.0,0.071428571,-0.174777825,287.3417722,0.101116867,-0.260484741,259.9356487,-0.183814381,0.09555973,1.0,-0.5,0.0,2.0,,,4.0,0.0,1.0,3.0,0.0,-0.25,,,,3.0,-7.0,-87.0,0.981621622,0.003631324,0.026066066,0.0,0.0,0.0,,,,0.5,,,"Seattle, WA",42644,7/15/24 17:39,98198
3/1/24,5/31/24,90,zip code,2,40860,f,Zip Code: 98166,,Washington,WA,Condo/Co-op,3,299000.0,0.115671642,-0.288095238,462000.0,-0.017021277,0.192258065,357.1428571,0.115259882,-0.12760849,371.6608595,0.0,0.025192262,5.0,0.25,0.25,4.0,1.0,3.0,6.0,-0.4,-0.4,4.0,-0.555555556,-0.428571429,,,,14.0,-47.5,-11.5,0.996554358,0.04108704,0.001738189,0.2,-0.3,0.2,,,,0.75,-0.25,-0.25,"Seattle, WA",42644,7/15/24 17:39,98166
5/1/15,7/31/15,90,zip code,2,40834,f,Zip Code: 98122,,Washington,WA,Multi-Family (2-4 Unit),4,604660.5,-0.091174786,0.110615084,679475.0,0.0,0.109346939,423.4985185,0.388392579,0.364585382,337.2711648,0.0,0.415671856,4.0,0.333333333,1.0,1.0,-0.5,0.0,4.0,-0.333333333,-0.333333333,1.0,-0.5,-0.8,,,,21.5,14.5,-93.5,1.038579976,0.004330501,0.031776905,0.5,-0.166666667,0.0,,,,0.0,-0.5,0.0,"Seattle, WA",42644,7/15/24 17:39,98122
4/1/22,6/30/22,90,zip code,2,40834,f,Zip Code: 98122,,Washington,WA,Single Family Residential,6,1311000.0,0.087989377,0.0488,1267500.0,0.05625,0.058013356,681.8181818,0.036089649,0.184945469,613.2684313,0.008940138,0.089493638,61.0,0.016666667,-0.401960784,25.0,0.25,-0.21875,80.0,0.15942029,-0.252336449,26.0,0.857142857,1.166666667,,,,6.0,0.0,0.0,1.074817185,-0.022831497,0.009959731,0.68852459,-0.044808743,0.06107361,,,,0.76,-0.19,-0.08375,"Seattle, WA",42644,7/15/24 17:39,98122
2/1/18,4/30/18,90,zip code,2,40871,f,Zip Code: 98188,,Washington,WA,Townhouse,13,356000.0,0.199006441,-0.092993631,,,,185.4166667,-0.018522484,-0.057754708,,,,1.0,-0.5,-0.75,,,,,,,1.0,0.0,,,,,11.0,4.5,1.0,1.017433552,0.008716776,-0.016789208,1.0,0.5,0.5,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98188
10/1/23,12/31/23,90,zip code,2,40834,f,Zip Code: 98122,,Washington,WA,Multi-Family (2-4 Unit),4,1305000.0,0.008500773,0.035714286,1549000.0,-0.088555457,,417.8261376,-0.234048572,-0.088077874,480.5260496,6.84e-06,,4.0,1.0,3.0,,,,3.0,-0.25,,1.0,-0.666666667,0.0,,,,21.0,11.0,-83.0,0.98032583,0.045468077,0.029382434,0.25,0.25,0.25,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98122
3/1/18,5/31/18,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Multi-Family (2-4 Unit),4,1500000.0,0.398601399,0.621621622,1343999.5,-0.066018416,,461.5384615,0.091795288,0.098715351,459.5153993,0.037821437,,3.0,0.5,0.5,,,,2.0,-0.333333333,,1.0,0.0,0.0,,,,5.0,-87.0,-18.5,0.900296594,0.049851703,-0.106784305,0.333333333,-0.166666667,-0.166666667,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98116
1/1/14,3/31/14,90,zip code,2,40867,f,Zip Code: 98178,,Washington,WA,Condo/Co-op,3,53000.0,-0.12033195,0.197740113,118950.0,0.0,0.943627451,59.06862745,-0.009602959,-0.287171818,113.7189293,0.0,0.542959025,3.0,-0.25,0.5,1.0,,-0.5,1.0,0.0,-0.875,,,,,,,59.0,-6.0,31.5,1.011322537,0.025984577,-0.055570887,0.666666667,0.166666667,0.166666667,,,,0.0,,0.0,"Seattle, WA",42644,7/15/24 17:39,98178
